iter	RMSE
223	0.1054934856
224	0.1052667242
225	0.1051844435
226	0.1050532075
227	0.1050075911
228	0.1049567762
229	0.104881129
230	0.1047195582
231	0.1046916537
232	0.1045267465
233	0.1042242344
234	0.1041371764
235	0.1039422527
236	0.1037053763
237	0.103622169
238	0.1035806311
239	0.1034534801
240	0.1033284925
241	0.103147526
242	0.1029586207
243	0.1029025035
244	0.1027305695
245	0.1025575044
246	0.1025280943
247	0.1024707913
248	0.1023604305
249	0.1021349082
250	0.1020056245
251	0.1019045302
252	0.1018697205
253	0.1017393562
254	0.1016630705
255	0.1015091351
256	0.1013153505
257	0.1011081737
258	0.101074014
259	0.100915375
260	0.1007634317
261	0.1007417795
262	0.1006083406
263	0.1004996021
264	0.1003522397
265	0.1002069517
266	0.1001603684
267	0.09998006114
268	0.09981662301
269	0.09961947745
270	0.09946290666
271	0.0992761837
272	0.09913777985
273	0.09897665826
274	0.09884856851
275	0.09857161774
276	0.09851442809
277	0.09826127844
278	0.09820470613
279	0.0980511097
280	0.09785511229
281	0.09777158982
282	0.09769978863
283	0.09756923703
284	0.09753898934
285	0.09744270065
286	0.09723592932
287	0.09721571896
288	0.09717393293
289	0.09713066084
290	0.0970754008
291	0.09696512581
292	0.09684659315
293	0.09671933576
294	0.09655617976
295	0.09639098483
296	0.09634262322
297	0.09611862401
298	0.09601172168
299	0.0957978353
300	0.0956584631
301	0.09554043812
302	0.09551356149
303	0.09541293662
304	0.09535015431
305	0.09533266906
306	0.09529716413
307	0.09525222028
308	0.0952221463
309	0.09513220401
310	0.09492825202
311	0.09486150392
312	0.09482901891
313	0.09471468397
314	0.09460560179
315	0.09440487106
316	0.09432229725
317	0.09427768876
318	0.09424236658
319	0.09409019099
320	0.09407207134
321	0.09399397449
322	0.09379705851
323	0.09376732862
324	0.09366439138
325	0.09357677396
326	0.09347250376
327	0.09330529528
328	0.09327838254
329	0.09324535405
330	0.09308244833
331	0.09294843402
332	0.09277193707
333	0.09274724086
334	0.09265823805
335	0.09254484276
336	0.0925314565
337	0.09248406813
338	0.09244705492
339	0.09229544907
340	0.09225525518
341	0.09211206778
342	0.09206702246
343	0.09192415387
344	0.09175328017
345	0.09172301514
346	0.09161612834
347	0.09147745432
348	0.09133795067
349	0.09121591943
350	0.09103683454
351	0.09098642149
352	0.09096258624
353	0.09076555202
354	0.09074434533
355	0.09056800853
356	0.0904273381
357	0.09037031514
358	0.0902417486
359	0.09015408671
360	0.09012505743
361	0.09005560133
362	0.08998920456
363	0.08994948286
364	0.08986630023
365	0.08972460486
366	0.08958449107
367	0.08944426252
368	0.0893816563
369	0.08925843557
370	0.08917968484
371	0.08897578326
372	0.08880676777
373	0.08860394598
374	0.08858399866
375	0.0885677805
376	0.08849480401
377	0.08847571553
378	0.08842757402
379	0.08831790416
380	0.08815812796
381	0.08805597794
382	0.08800915456
383	0.08794677356
384	0.08783010601
385	0.08781178628
386	0.08777678035
387	0.08772659291
388	0.08769820017
389	0.08767826271
390	0.08761989716
391	0.08758301688
392	0.08745704965
393	0.0874176771
394	0.08726846169
395	0.08711014622
396	0.08703622177
397	0.08702385195
398	0.08686836615
399	0.08676076151
400	0.08668680716
401	0.08666342589
402	0.08665013382
403	0.08650953071
404	0.08643882175
405	0.08641992446
406	0.08632241603
407	0.08630554003
408	0.0861695981
409	0.08602931724
410	0.08587000719
411	0.08578936543
412	0.08573197126
413	0.08571074933
414	0.08561917412
415	0.08559951659
416	0.08551899187
417	0.08549481934
418	0.08546491939
419	0.08544955492
420	0.08533759735
421	0.08510413127
422	0.08501793846
423	0.08491571819
424	0.08485420233
425	0.08471649554
426	0.08470020706
427	0.08455086055
428	0.0844765394
429	0.08440083596
430	0.0843535153
431	0.08421728187
432	0.08414648755
433	0.08406176997
434	0.08395432625
435	0.08383097516
436	0.08376530641
437	0.08370652782
438	0.08360684304
439	0.08350547825
440	0.08341138055
441	0.08331905104
442	0.08323037475
443	0.08312449366
444	0.0830290783
445	0.08296723933
446	0.08285834806
447	0.0827762583
448	0.0826884859
449	0.08259323003
450	0.08252388642
451	0.08250600945
452	0.08242887267
453	0.08238065197
454	0.08234573682
455	0.08231713892
456	0.08225012481
457	0.08215404483
458	0.08205309977
459	0.08193613137
460	0.08184327231
461	0.08181884568
462	0.08178514404
463	0.08167662307
464	0.0816421545
465	0.08156529779
466	0.08149550217
467	0.08147895047
468	0.08137423391
469	0.08135450681
470	0.08134999432
471	0.08129722597
472	0.08119492338
473	0.08118067434
474	0.08110674068
475	0.08104848774
476	0.08098508369
477	0.08090632672
478	0.08077166678
479	0.0807437565
480	0.08063450122
481	0.0805978987
482	0.08057928315
483	0.08055911868
484	0.08053118578
485	0.08043419849
486	0.08039763658
487	0.08031271204
488	0.08030314597
489	0.08020826639
490	0.08007496557
491	0.08000798915
492	0.07984057798
493	0.07978894367
494	0.07973609778
495	0.07968991704
496	0.07964932638
497	0.07950246849
498	0.07939781408
499	0.0793112403
