iter	RMSE
297	0.07772401306
298	0.07746082517
299	0.0773419222
300	0.07713894061
301	0.0770711467
302	0.07695485082
303	0.07676756451
304	0.07672007854
305	0.07657900024
306	0.07646718309
307	0.07636028944
308	0.07620389428
309	0.07607406168
310	0.07600203453
311	0.07578183603
312	0.07558974705
313	0.07554795579
314	0.07534667588
315	0.07517520252
316	0.07507782273
317	0.07497522087
318	0.07475880663
319	0.07457019406
320	0.0743655443
321	0.07416852156
322	0.07415617612
323	0.07399133756
324	0.07381806444
325	0.07375073123
326	0.07357517037
327	0.07347490218
328	0.0734545509
329	0.07342018939
330	0.07323069317
331	0.07308428403
332	0.07295075092
333	0.07290930385
334	0.07273001998
335	0.07260031453
336	0.0725829707
337	0.07240033607
338	0.07232068294
339	0.07223558939
340	0.07221715972
341	0.07199090942
342	0.07197382305
343	0.0718146623
344	0.07171354188
345	0.07151815211
346	0.07150603746
347	0.07136868108
348	0.0713120886
349	0.07129814873
350	0.07121513361
351	0.07111646028
352	0.07088601312
353	0.07080375595
354	0.07079411837
355	0.07061495676
356	0.07044057855
357	0.07037394968
358	0.07033597571
359	0.07014988831
360	0.07002258001
361	0.06991858669
362	0.06968404091
363	0.06966029673
364	0.06948444507
365	0.06937013833
366	0.06924689449
367	0.06915026988
368	0.06913615297
369	0.06899742137
370	0.06893931927
371	0.06886334466
372	0.06863521368
373	0.06857796425
374	0.06852383211
375	0.0683587854
376	0.06819416434
377	0.06818220353
378	0.06817255735
379	0.06816217311
380	0.06798431942
381	0.06786435981
382	0.06785860665
383	0.06770858873
384	0.06760499705
385	0.06752736347
386	0.06735932317
387	0.0672019327
388	0.06702103343
389	0.0670082235
390	0.0668923251
391	0.06681063575
392	0.06667119553
393	0.06661374498
394	0.06640849444
395	0.06624196447
396	0.06616546312
397	0.06613199752
398	0.06612012484
399	0.0661052679
400	0.06607288043
401	0.06600440322
402	0.06589878191
403	0.06578785927
404	0.06573876313
405	0.06563485728
406	0.06551425072
407	0.06544835233
408	0.06539193366
409	0.06538577498
410	0.06532663834
411	0.06518457415
412	0.06505411676
413	0.06499595012
414	0.06493403887
415	0.06484577812
416	0.06476387905
417	0.06463506749
418	0.06460100744
419	0.06448308371
420	0.06437722607
421	0.06434464213
422	0.06419386912
423	0.06413177303
424	0.06407037331
425	0.06406305537
426	0.06405231892
427	0.06397584274
428	0.06383596513
429	0.06379459628
430	0.06364984196
431	0.06350792814
432	0.06336560609
433	0.0632639529
434	0.06325336165
435	0.06320414859
436	0.06311664544
437	0.06295526695
438	0.062897459
439	0.06273966665
440	0.06271155712
441	0.06261434759
442	0.06255127066
443	0.06238260065
444	0.06229748421
445	0.06219687493
446	0.06204492902
447	0.06194402898
448	0.06188686259
449	0.06178399081
450	0.06166435872
451	0.06158189144
452	0.06142884608
453	0.06132779466
454	0.06122690606
455	0.0612030189
456	0.06119191539
457	0.06112886264
458	0.06100081349
459	0.06088763644
460	0.0608839989
461	0.06076169942
462	0.06062875177
463	0.06054038801
464	0.0604208958
465	0.06033106288
466	0.06018023019
467	0.06000992008
468	0.05991233236
469	0.05990498212
470	0.05982478722
471	0.05973287796
472	0.05972464034
473	0.05962120274
474	0.0595616108
475	0.05944439756
476	0.05934822224
477	0.05919328808
478	0.05914103507
479	0.05909354887
480	0.05892494312
481	0.05880842592
482	0.05871392931
483	0.05863342357
484	0.05849555384
485	0.05844234851
486	0.05833733278
487	0.05815607792
488	0.05810618728
489	0.05806458011
490	0.05791175306
491	0.05781227292
492	0.05778190067
493	0.05770666435
494	0.0576382881
495	0.0576079677
496	0.0575577246
497	0.05748142513
498	0.05731532265
499	0.05724017519
